ID_pieza,ID_pedido,Cantidad
piezMes484NaMob,pedi479404,9
piezCre224NaMer,pedi479404,5
piezSil957BlMob,pedi479404,10
piezCom925BlInf,pedi479404,1
piezSil048NaMob,pedi479404,10
piezSof755AzMob,pedi479404,5
piezDes350VeHer,pedi479404,1
piezPin635NgCon,pedi479404,5
piezPin071NgCos,pedi479404,8
piezCab198NgInf,pedi479404,7
piezEnc982AzMer,pedi479404,6
piezCom925BlInf,pedi479404,9
piezPaf572NgAli,pedi479404,5
piezFru544MoAli,pedi479404,7
piezNiv200MrHer,pedi479404,5
piezCre224NaMer,pedi479404,7
piezDes350VeHer,pedi479404,9
piezPaf572NgAli,pedi479404,8
piezArm681MrMob,pedi479404,7
piezMes484NaMob,pedi479404,6
piezTdP240VeCon,pedi479404,3
piezMdn355NgMob,pedi479404,5
piezLoc517MrCos,pedi479404,10
piezTec974RsInf,pedi479404,3
piezCar392NaAli,pedi479404,1
piezLad786MrCon,pedi479404,3
piezLác034MoAli,pedi479404,3
piezCin527NgHer,pedi479404,9
piezTij892RsMer,pedi479404,6
piezEsc048RsMob,pedi479404,6
piezCae620NaCon,pedi479404,7
piezCha602AzCos,pedi479404,10
piezSil048NaMob,pedi479404,9
piezMaq810VeCos,pedi479404,4
piezPor131AzInf,pedi479404,4
piezCin811RsMer,pedi479404,1
piezPCs508MrInf,pedi479404,5
piezPer368NaCos,pedi479404,2
piezMaq810VeCos,pedi479404,6
piezNiv200MrHer,pedi479404,7
piezCae620NaCon,pedi479404,9
piezAce580VeCos,pedi479404,4
piezEnc982AzMer,pedi479404,5
piezCam667NgMob,pedi479404,2
piezLla553MrHer,pedi479404,9
piezEnc982AzMer,pedi479404,3
piezSof755AzMob,pedi479404,1
piezCla073AzCon,pedi479404,10
piezEst491NgMob,pedi479404,8
piezCem010MoCon,pedi479404,1
piezLla553MrHer,pedi479404,2
piezLad786MrCon,pedi479404,4
piezLdm025NgCon,pedi479404,10
piezAzu454AmCon,pedi479404,1
piezCha602AzCos,pedi479404,4
piezTdP240VeCon,pedi479404,10
piezYes811VeCon,pedi479404,8
piezPeg533AzMer,pedi479404,3
piezHdc064BlCon,pedi479404,9
piezHdc064BlCon,pedi479404,10
piezDul237NaAli,pedi479404,7
piezLác034MoAli,pedi479404,3
piezArm681MrMob,pedi479404,10
piezCab198NgInf,pedi479404,1
piezCla073AzCon,pedi479404,3
piezTel914NaMer,pedi479404,7
piezMes484NaMob,pedi479404,6
piezPin635NgCon,pedi479404,10
piezPin635NgCon,pedi479404,1
piezPaf572NgAli,pedi479404,3
piezTal276BlHer,pedi479404,2
piezLij081RsHer,pedi479404,5
piezVer249RsAli,pedi782944,4
piezHil739RjMer,pedi782944,6
piezRat292AmInf,pedi782944,10
piezLad786MrCon,pedi782944,1
piezLác034MoAli,pedi782944,4
piezSie879NgHer,pedi782944,1
piezBot384MoMer,pedi782944,1
piezMes484NaMob,pedi782944,9
piezCim591VeHer,pedi782944,8
piezAgu185BlMer,pedi782944,4
piezLla553MrHer,pedi782944,3
piezCam667NgMob,pedi782944,4
piezLám826AmMob,pedi782944,9
piezCam667NgMob,pedi782944,8
piezSie879NgHer,pedi782944,8
piezTij892RsMer,pedi782944,5
piezAce580VeCos,pedi782944,2
piezMaf552MoCos,pedi782944,3
piezLad786MrCon,pedi782944,2
piezEdu399AzCos,pedi782944,4
piezCre224NaMer,pedi782944,2
piezPaf572NgAli,pedi782944,2
piezYes811VeCon,pedi782944,1
piezPeg533AzMer,pedi782944,4
piezBot384MoMer,pedi782944,3
piezAce580VeCos,pedi782944,2
piezMon404NaInf,pedi782944,1
piezYes811VeCon,pedi782944,8
piezSil048NaMob,pedi782944,7
piezRat292AmInf,pedi782944,6
piezFru544MoAli,pedi782944,9
piezAur997MrInf,pedi782944,8
piezTel914NaMer,pedi782944,3
piezMon404NaInf,pedi782944,9
piezPin770MrHer,pedi782944,8
piezBeb062AzAli,pedi677691,9
piezCre224NaMer,pedi677691,4
piezTij892RsMer,pedi677691,6
piezBeb062AzAli,pedi677691,2
piezRat292AmInf,pedi677691,1
piezMaq810VeCos,pedi677691,4
piezAzu454AmCon,pedi677691,7
piezCha602AzCos,pedi677691,1
piezMon404NaInf,pedi677691,10
piezCom925BlInf,pedi677691,1
piezAgu185BlMer,pedi677691,7
piezAzu454AmCon,pedi677691,2
piezSof755AzMob,pedi677691,3
piezEst491NgMob,pedi677691,10
piezEdu399AzCos,pedi677691,2
piezCar392NaAli,pedi677691,2
piezSil957BlMob,pedi677691,8
piezMon404NaInf,pedi677691,4
piezPer368NaCos,pedi677691,5
piezLad786MrCon,pedi677691,7
piezArm681MrMob,pedi677691,8
piezLám826AmMob,pedi677691,10
piezTdP240VeCon,pedi677691,2
piezImp826NgInf,pedi677691,10
piezGaR740NgInf,pedi677691,9
piezLám826AmMob,pedi677691,10
piezLla553MrHer,pedi677691,6
piezCim591VeHer,pedi677691,2
piezCin152RjMer,pedi677691,1
piezYes811VeCon,pedi677691,6
piezMar824AmHer,pedi677691,3
piezEnc982AzMer,pedi677691,4
piezLám826AmMob,pedi677691,7
piezSof755AzMob,pedi677691,4
piezTal276BlHer,pedi677691,8
piezLla553MrHer,pedi677691,1
piezTij892RsMer,pedi677691,2
piezAce580VeCos,pedi677691,9
piezCin527NgHer,pedi677691,10
piezLij081RsHer,pedi677691,8
piezMaf552MoCos,pedi677691,4
piezLám826AmMob,pedi677691,9
piezImp826NgInf,pedi677691,1
piezCla073AzCon,pedi677691,6
piezCin527NgHer,pedi677691,4
piezTdP240VeCon,pedi677691,2
piezEnc982AzMer,pedi677691,4
piezAzu454AmCon,pedi677691,2
piezMes484NaMob,pedi677691,10
piezMon404NaInf,pedi677691,2
piezSil048NaMob,pedi677691,5
piezPin635NgCon,pedi677691,3
piezCla073AzCon,pedi677691,3
piezCin811RsMer,pedi677691,3
piezVer249RsAli,pedi677691,9
piezBot384MoMer,pedi677691,10
piezFru544MoAli,pedi677691,6
piezLác034MoAli,pedi677691,10
piezDes350VeHer,pedi677691,4
piezRat292AmInf,pedi677691,8
piezTel914NaMer,pedi677691,3
piezCre224NaMer,pedi677691,9
piezBot384MoMer,pedi677691,7
piezPes833NaAli,pedi677691,5
piezPes833NaAli,pedi677691,3
piezPre373AzAli,pedi677691,9
piezEnc982AzMer,pedi677691,3
piezCin527NgHer,pedi677691,10
piezMaq810VeCos,pedi677691,5
piezSna300MoAli,pedi677691,4
piezCam667NgMob,pedi677691,9
piezTal276BlHer,pedi677691,8
piezBdm865NgCos,pedi677691,8
piezCem010MoCon,pedi677691,3
piezCin152RjMer,pedi677691,6
piezLác034MoAli,pedi677691,9
piezVer249RsAli,pedi677691,10
piezCom925BlInf,pedi677691,7
piezAgu185BlMer,pedi226345,10
piezSof755AzMob,pedi226345,1
piezMdn355NgMob,pedi226345,3
piezCae620NaCon,pedi226345,8
piezCam667NgMob,pedi226345,4
piezFru544MoAli,pedi226345,1
piezMon404NaInf,pedi226345,3
piezCom925BlInf,pedi226345,6
piezLác034MoAli,pedi226345,9
piezHdc064BlCon,pedi226345,2
piezCam667NgMob,pedi226345,10
piezMaq810VeCos,pedi226345,1
piezSil048NaMob,pedi226345,10
piezPor131AzInf,pedi226345,9
piezSil957BlMob,pedi226345,10
piezMar824AmHer,pedi226345,4
piezCla073AzCon,pedi226345,1
piezCom925BlInf,pedi226345,1
piezFru544MoAli,pedi226345,8
piezLla553MrHer,pedi226345,1
piezVer249RsAli,pedi226345,5
piezCim591VeHer,pedi226345,1
piezPre373AzAli,pedi226345,10
piezMon404NaInf,pedi226345,10
piezEdu399AzCos,pedi226345,8
piezGaR740NgInf,pedi226345,2
piezSil957BlMob,pedi226345,9
piezSil048NaMob,pedi226345,7
piezSof755AzMob,pedi226345,4
piezCre369RsCos,pedi226345,10
piezCar392NaAli,pedi226345,9
piezCha602AzCos,pedi226345,2
piezTel914NaMer,pedi226345,10
piezLoc517MrCos,pedi226345,4
piezLác034MoAli,pedi226345,5
piezHil739RjMer,pedi226345,4
piezCre224NaMer,pedi226345,8
piezCin152RjMer,pedi226345,2
piezCin811RsMer,pedi226345,8
piezLdm025NgCon,pedi226345,8
piezPes833NaAli,pedi226345,1
piezImp826NgInf,pedi226345,5
piezCem010MoCon,pedi226345,2
piezTdP240VeCon,pedi226345,5
piezTal276BlHer,pedi226345,9
piezMon404NaInf,pedi226345,6
piezPin071NgCos,pedi226345,10
piezVer249RsAli,pedi226345,1
piezCae620NaCon,pedi226345,6
piezBdm865NgCos,pedi226345,4
piezSil957BlMob,pedi226345,9
piezPaf572NgAli,pedi226345,7
piezSna300MoAli,pedi226345,7
piezAur997MrInf,pedi226345,8
piezPor131AzInf,pedi226345,7
piezSie879NgHer,pedi226345,5
piezBeb062AzAli,pedi226345,6
piezLdm025NgCon,pedi226345,3
piezTal276BlHer,pedi226345,8
piezTel914NaMer,pedi226345,6
piezDes350VeHer,pedi226345,10
piezTel914NaMer,pedi226345,7
piezMes484NaMob,pedi226345,5
piezNiv200MrHer,pedi226345,5
piezAur997MrInf,pedi226345,9
piezCin152RjMer,pedi226345,9
piezLác034MoAli,pedi226345,7
piezCae620NaCon,pedi226345,9
piezCom925BlInf,pedi226345,9
piezCab198NgInf,pedi226345,6
piezLác034MoAli,pedi226345,1
piezImp826NgInf,pedi226345,5
piezPin770MrHer,pedi226345,3
piezNiv200MrHer,pedi226345,7
piezPin071NgCos,pedi226345,1
piezBeb062AzAli,pedi226345,1
piezPin770MrHer,pedi226345,5
piezImp826NgInf,pedi226345,3
piezCre369RsCos,pedi226345,2
piezCem010MoCon,pedi226345,3
piezNiv200MrHer,pedi226345,8
piezPre373AzAli,pedi226345,2
piezCab198NgInf,pedi226345,1
piezMdn355NgMob,pedi226345,7
piezPor131AzInf,pedi226345,2
piezAce580VeCos,pedi226345,1
piezHdc064BlCon,pedi226345,9
piezPaf572NgAli,pedi226345,10
piezCha602AzCos,pedi226345,9
piezArm681MrMob,pedi226345,1
piezEnc982AzMer,pedi226345,10
piezPin635NgCon,pedi226345,9
piezLoc517MrCos,pedi226345,7
piezLdm025NgCon,pedi226345,4
piezEnc982AzMer,pedi226345,2
piezMdn355NgMob,pedi226345,4
piezTal276BlHer,pedi226345,3
piezBdm865NgCos,pedi226345,1
piezSof755AzMob,pedi226345,3
piezHil739RjMer,pedi226345,8
piezNiv200MrHer,pedi226345,3
piezCar392NaAli,pedi226345,2
piezYes811VeCon,pedi226345,8
piezMaq810VeCos,pedi226345,6
piezSil957BlMob,pedi226345,9
piezPre373AzAli,pedi226345,3
piezPer368NaCos,pedi226345,7
piezRat292AmInf,pedi226345,2
piezVer249RsAli,pedi226345,1
piezBeb062AzAli,pedi226345,8
piezLij081RsHer,pedi226345,7
piezSil957BlMob,pedi226345,2
piezSof755AzMob,pedi226345,10
piezDes350VeHer,pedi638268,2
piezHil739RjMer,pedi638268,3
piezYes811VeCon,pedi638268,7
piezSil048NaMob,pedi638268,8
piezFru544MoAli,pedi638268,5
piezNiv200MrHer,pedi638268,3
piezCin152RjMer,pedi638268,2
piezLoc517MrCos,pedi638268,6
piezAgu185BlMer,pedi638268,5
piezAzu454AmCon,pedi638268,9
piezMdn355NgMob,pedi638268,7
piezHdc064BlCon,pedi638268,6
piezTec974RsInf,pedi638268,6
piezPCs508MrInf,pedi638268,6
piezVer249RsAli,pedi638268,7
piezCae620NaCon,pedi638268,9
piezPer368NaCos,pedi638268,5
piezCin527NgHer,pedi638268,8
piezMes484NaMob,pedi638268,3
piezBot384MoMer,pedi638268,3
piezCab198NgInf,pedi638268,2
piezGaR740NgInf,pedi638268,9
piezAgu185BlMer,pedi638268,4
piezGaR740NgInf,pedi638268,6
piezSie879NgHer,pedi638268,3
piezBot384MoMer,pedi638268,9
piezPin071NgCos,pedi638268,1
piezSil048NaMob,pedi638268,6
piezHil739RjMer,pedi638268,10
piezBeb062AzAli,pedi638268,5
piezTal276BlHer,pedi638268,3
piezMon404NaInf,pedi638268,3
piezCam667NgMob,pedi638268,6
piezLám826AmMob,pedi638268,4
piezCem010MoCon,pedi638268,3
piezCre369RsCos,pedi638268,7
piezRat292AmInf,pedi638268,3
piezSil048NaMob,pedi638268,2
piezPin071NgCos,pedi638268,6
piezHil739RjMer,pedi638268,1
piezFru544MoAli,pedi638268,4
piezDes350VeHer,pedi638268,5
piezPin635NgCon,pedi638268,1
piezCha602AzCos,pedi638268,8
piezPre373AzAli,pedi638268,8
piezBeb062AzAli,pedi638268,8
piezEdu399AzCos,pedi638268,7
piezPCs508MrInf,pedi638268,3
piezArm681MrMob,pedi638268,3
piezAur997MrInf,pedi638268,8
piezGaR740NgInf,pedi638268,10
piezCae620NaCon,pedi638268,1
piezPin071NgCos,pedi638268,1
piezCam667NgMob,pedi638268,2
piezTel914NaMer,pedi638268,9
piezCin152RjMer,pedi638268,6
piezDes350VeHer,pedi638268,8
piezCim591VeHer,pedi638268,4
piezLám826AmMob,pedi638268,2
piezLám826AmMob,pedi638268,7
piezTdP240VeCon,pedi638268,10
piezTij892RsMer,pedi638268,10
piezEnc982AzMer,pedi638268,2
piezAzu454AmCon,pedi638268,1
piezPeg533AzMer,pedi638268,10
piezAur997MrInf,pedi638268,4
piezCin811RsMer,pedi638268,9
piezMaq810VeCos,pedi638268,5
piezMes484NaMob,pedi638268,5
piezFru544MoAli,pedi638268,10
piezEsc048RsMob,pedi638268,3
piezTel914NaMer,pedi638268,7
piezLla553MrHer,pedi638268,7
piezAur997MrInf,pedi638268,8
piezEnc982AzMer,pedi638268,7
piezPor131AzInf,pedi638268,9
piezTal276BlHer,pedi638268,10
piezPre373AzAli,pedi638268,3
piezSie879NgHer,pedi638268,4
piezCin527NgHer,pedi638268,5
piezPCs508MrInf,pedi638268,2
piezCin811RsMer,pedi638268,3
piezPin071NgCos,pedi638268,6
piezBot384MoMer,pedi638268,8
piezRat292AmInf,pedi638268,5
piezCab198NgInf,pedi638268,10
piezSna300MoAli,pedi638268,8
piezGaR740NgInf,pedi638268,1
piezEsc048RsMob,pedi638268,3
piezEsc048RsMob,pedi638268,9
piezTel914NaMer,pedi638268,3
piezAur997MrInf,pedi638268,6
piezCem010MoCon,pedi638268,8
piezTij892RsMer,pedi638268,6
piezMon404NaInf,pedi638268,7
piezMar824AmHer,pedi638268,8
piezPin770MrHer,pedi638268,6
piezPeg533AzMer,pedi638268,10
piezSof755AzMob,pedi638268,6
piezCre369RsCos,pedi638268,8
piezLác034MoAli,pedi638268,9
piezBot384MoMer,pedi638268,8
piezDes350VeHer,pedi638268,8
piezTel914NaMer,pedi638268,5
piezMaq810VeCos,pedi638268,10
piezSil048NaMob,pedi638268,2
piezRat292AmInf,pedi638268,9
piezLoc517MrCos,pedi638268,2
piezCom925BlInf,pedi638268,4
piezVer249RsAli,pedi638268,9
piezEdu399AzCos,pedi638268,3
piezSil048NaMob,pedi638268,7
piezBot384MoMer,pedi638268,7
piezPin071NgCos,pedi638268,8
piezPCs508MrInf,pedi638268,10
piezCim591VeHer,pedi638268,10
piezCla073AzCon,pedi638268,3
piezEnc982AzMer,pedi638268,3
piezAzu454AmCon,pedi638268,8
piezPeg533AzMer,pedi638268,1
piezCim591VeHer,pedi638268,2
piezCab198NgInf,pedi638268,8
piezMdn355NgMob,pedi638268,4
piezPeg533AzMer,pedi638268,9
piezPre373AzAli,pedi638268,4
piezCim591VeHer,pedi226345,5
piezCin811RsMer,pedi226345,9
piezMar824AmHer,pedi226345,9
piezNiv200MrHer,pedi226345,8
piezPin770MrHer,pedi226345,4
piezMes484NaMob,pedi226345,8
piezPor131AzInf,pedi226345,8
piezDes350VeHer,pedi226345,5
piezTal276BlHer,pedi226345,4
piezCre369RsCos,pedi226345,10
piezHil739RjMer,pedi226345,10
piezCem010MoCon,pedi226345,4
piezPin770MrHer,pedi226345,6
piezHdc064BlCon,pedi226345,8
piezPes833NaAli,pedi226345,10
piezTec974RsInf,pedi226345,6
piezCin811RsMer,pedi226345,8
piezCin527NgHer,pedi226345,3
piezHdc064BlCon,pedi226345,9
piezTal276BlHer,pedi226345,4
piezCab198NgInf,pedi226345,5
piezGaR740NgInf,pedi226345,6
piezCla073AzCon,pedi226345,5
piezDes350VeHer,pedi226345,3
piezEst491NgMob,pedi226345,4
piezEst491NgMob,pedi226345,10
piezPin071NgCos,pedi226345,6
piezImp826NgInf,pedi226345,6
piezBot384MoMer,pedi226345,9
piezGaR740NgInf,pedi226345,10
piezPCs508MrInf,pedi226345,9
piezDul237NaAli,pedi226345,10
piezCim591VeHer,pedi226345,10
piezAgu185BlMer,pedi226345,10
piezHdc064BlCon,pedi226345,10
piezCha602AzCos,pedi226345,2
piezAce580VeCos,pedi226345,3
piezTel914NaMer,pedi226345,7
piezCem010MoCon,pedi226345,7
piezPaf572NgAli,pedi226345,10
piezHdc064BlCon,pedi226345,2
piezEst491NgMob,pedi226345,8
piezCam667NgMob,pedi226345,4
piezEdu399AzCos,pedi226345,7
piezEst491NgMob,pedi226345,1
piezCin527NgHer,pedi226345,7
piezLoc517MrCos,pedi226345,10
piezSil957BlMob,pedi226345,3
piezMaq810VeCos,pedi226345,7
piezSof755AzMob,pedi226345,6
piezSie879NgHer,pedi226345,5
piezCab198NgInf,pedi226345,9
piezEst491NgMob,pedi226345,6
piezMaf552MoCos,pedi226345,1
piezCam667NgMob,pedi226345,5
piezPor131AzInf,pedi226345,1
piezCom925BlInf,pedi226345,9
piezLoc517MrCos,pedi226345,3
piezPor131AzInf,pedi226345,1
piezTdP240VeCon,pedi226345,3
piezSil048NaMob,pedi226345,8
piezLij081RsHer,pedi226345,1
piezCam667NgMob,pedi226345,4
piezPCs508MrInf,pedi226345,2
piezMon404NaInf,pedi226345,2
piezPin770MrHer,pedi226345,7
piezPaf572NgAli,pedi226345,1
piezMes484NaMob,pedi226345,4
piezCim591VeHer,pedi226345,8
piezCre224NaMer,pedi226345,5
piezLad786MrCon,pedi226345,2
piezHil739RjMer,pedi226345,9
piezCab198NgInf,pedi226345,1
piezTdP240VeCon,pedi226345,9
piezPin071NgCos,pedi591994,4
piezCin152RjMer,pedi591994,3
piezMar824AmHer,pedi591994,5
piezPin635NgCon,pedi591994,8
piezAgu185BlMer,pedi591994,8
piezYes811VeCon,pedi591994,3
piezAzu454AmCon,pedi591994,9
piezPin770MrHer,pedi591994,4
piezMdn355NgMob,pedi591994,7
piezMaq810VeCos,pedi591994,3
piezPor131AzInf,pedi591994,8
piezDes350VeHer,pedi591994,3
piezTec974RsInf,pedi591994,2
piezPin770MrHer,pedi591994,7
piezGaR740NgInf,pedi591994,3
piezLad786MrCon,pedi591994,8
piezLij081RsHer,pedi591994,8
piezMdn355NgMob,pedi591994,1
piezBdm865NgCos,pedi591994,2
piezCim591VeHer,pedi591994,10
piezCam667NgMob,pedi591994,10
piezSof755AzMob,pedi591994,1
piezSie879NgHer,pedi591994,3
piezCam667NgMob,pedi591994,5
piezCem010MoCon,pedi591994,6
piezSna300MoAli,pedi591994,4
piezVer249RsAli,pedi591994,2
piezMar824AmHer,pedi591994,8
piezTec974RsInf,pedi591994,2
piezVer249RsAli,pedi591994,5
piezPor131AzInf,pedi591994,3
piezCin811RsMer,pedi591994,3
piezDul237NaAli,pedi591994,2
piezEsc048RsMob,pedi591994,3
piezPCs508MrInf,pedi591994,7
piezTal276BlHer,pedi591994,3
piezDul237NaAli,pedi591994,3
piezPaf572NgAli,pedi591994,6
piezMar824AmHer,pedi015529,2
piezMes484NaMob,pedi015529,4
piezTec974RsInf,pedi015529,8
piezCin811RsMer,pedi015529,10
piezCae620NaCon,pedi015529,3
piezPin071NgCos,pedi015529,10
piezEnc982AzMer,pedi015529,7
piezPes833NaAli,pedi015529,2
piezPaf572NgAli,pedi015529,10
piezEdu399AzCos,pedi015529,5
piezMdn355NgMob,pedi015529,6
piezHdc064BlCon,pedi015529,6
piezPor131AzInf,pedi015529,5
piezLác034MoAli,pedi015529,9
piezPin770MrHer,pedi015529,6
piezTal276BlHer,pedi015529,3
piezBdm865NgCos,pedi015529,6
piezCom925BlInf,pedi015529,8
piezPin071NgCos,pedi015529,2
piezCre224NaMer,pedi015529,1
piezTdP240VeCon,pedi015529,6
piezFru544MoAli,pedi015529,8
piezPor131AzInf,pedi015529,3
piezMar824AmHer,pedi015529,3
piezCim591VeHer,pedi015529,2
piezCla073AzCon,pedi015529,5
piezLij081RsHer,pedi015529,3
piezEdu399AzCos,pedi015529,8
piezEst491NgMob,pedi015529,8
piezSil957BlMob,pedi015529,8
piezEst491NgMob,pedi015529,2
piezCin152RjMer,pedi015529,4
piezPre373AzAli,pedi015529,2
piezCim591VeHer,pedi015529,6
piezPre373AzAli,pedi015529,9
piezCar392NaAli,pedi015529,7
piezLad786MrCon,pedi015529,2
piezTij892RsMer,pedi015529,5
piezSof755AzMob,pedi015529,4
piezDul237NaAli,pedi015529,2
piezCae620NaCon,pedi015529,6
piezPer368NaCos,pedi226345,1
piezArm681MrMob,pedi226345,1
piezAgu185BlMer,pedi226345,5
piezMon404NaInf,pedi226345,8
piezSna300MoAli,pedi226345,2
piezMon404NaInf,pedi226345,10
piezCar392NaAli,pedi226345,9
piezCim591VeHer,pedi226345,6
piezRat292AmInf,pedi226345,1
piezPeg533AzMer,pedi226345,5
piezFru544MoAli,pedi226345,6
piezCre369RsCos,pedi226345,4
piezCin152RjMer,pedi226345,6
piezCre224NaMer,pedi226345,10
piezEsc048RsMob,pedi226345,6
piezPeg533AzMer,pedi226345,10
piezPCs508MrInf,pedi226345,8
piezLám826AmMob,pedi226345,9
piezLác034MoAli,pedi226345,2
piezCin152RjMer,pedi226345,6
piezTij892RsMer,pedi226345,1
piezArm681MrMob,pedi226345,1
piezCam667NgMob,pedi226345,1
piezTij892RsMer,pedi226345,2
piezVer249RsAli,pedi226345,3
piezEnc982AzMer,pedi226345,10
piezPCs508MrInf,pedi226345,6
piezPer368NaCos,pedi226345,5
piezEnc982AzMer,pedi226345,3
piezCre224NaMer,pedi226345,9
piezEst491NgMob,pedi226345,7
piezCab198NgInf,pedi226345,2
piezLad786MrCon,pedi226345,4
piezGaR740NgInf,pedi226345,7
piezNiv200MrHer,pedi226345,7
piezMaf552MoCos,pedi226345,7
piezVer249RsAli,pedi226345,7
piezLác034MoAli,pedi226345,1
piezSil957BlMob,pedi226345,8
piezTdP240VeCon,pedi226345,9
piezLad786MrCon,pedi226345,4
piezMar824AmHer,pedi226345,6
piezFru544MoAli,pedi226345,1
piezSna300MoAli,pedi226345,6
piezLám826AmMob,pedi226345,7
piezSna300MoAli,pedi226345,6
piezTel914NaMer,pedi226345,5
piezPin635NgCon,pedi226345,7
piezCae620NaCon,pedi226345,8
piezPin770MrHer,pedi226345,6
piezLám826AmMob,pedi226345,4
piezTal276BlHer,pedi226345,3
piezCim591VeHer,pedi226345,3
piezTdP240VeCon,pedi226345,9
piezDes350VeHer,pedi226345,9
piezGaR740NgInf,pedi226345,7
piezCin811RsMer,pedi226345,7
piezSie879NgHer,pedi226345,9
piezTec974RsInf,pedi226345,5
piezBdm865NgCos,pedi226345,1
piezHil739RjMer,pedi226345,2
piezNiv200MrHer,pedi226345,10
piezPes833NaAli,pedi226345,1
piezPin635NgCon,pedi226345,4
piezCin527NgHer,pedi226345,10
piezYes811VeCon,pedi226345,4
piezTdP240VeCon,pedi226345,2
piezMaq810VeCos,pedi226345,6
piezTal276BlHer,pedi226345,10
piezCab198NgInf,pedi226345,4
piezCla073AzCon,pedi226345,4
piezMdn355NgMob,pedi226345,7
piezCin152RjMer,pedi226345,1
piezMaq810VeCos,pedi226345,1
piezPin635NgCon,pedi226345,6
piezCla073AzCon,pedi226345,8
piezImp826NgInf,pedi226345,9
piezCre224NaMer,pedi226345,10
piezEst491NgMob,pedi226345,6
piezPin635NgCon,pedi226345,8
piezAce580VeCos,pedi226345,7
piezPes833NaAli,pedi226345,3
piezPin635NgCon,pedi226345,8
piezLác034MoAli,pedi226345,5
piezHdc064BlCon,pedi226345,10
piezEdu399AzCos,pedi226345,4
piezAzu454AmCon,pedi226345,7
piezPor131AzInf,pedi226345,6
piezAce580VeCos,pedi226345,6
piezLác034MoAli,pedi226345,2
piezYes811VeCon,pedi226345,4
piezGaR740NgInf,pedi226345,6
piezBdm865NgCos,pedi226345,8
piezCin811RsMer,pedi226345,5
piezNiv200MrHer,pedi226345,9
piezCam667NgMob,pedi226345,10
piezLij081RsHer,pedi226345,1
piezSil048NaMob,pedi226345,10
piezImp826NgInf,pedi226345,4
piezAce580VeCos,pedi226345,8
piezDul237NaAli,pedi226345,4
piezPaf572NgAli,pedi226345,2
piezFru544MoAli,pedi226345,9
piezCab198NgInf,pedi226345,1
piezPaf572NgAli,pedi226345,10
piezPor131AzInf,pedi226345,10
piezCha602AzCos,pedi226345,4
piezLad786MrCon,pedi226345,2
piezMes484NaMob,pedi226345,1
piezPCs508MrInf,pedi226345,7
piezMar824AmHer,pedi226345,4
piezBeb062AzAli,pedi226345,5
piezLoc517MrCos,pedi226345,1
piezCem010MoCon,pedi226345,10
piezLám826AmMob,pedi226345,8
piezTal276BlHer,pedi226345,3
piezPre373AzAli,pedi226345,1
piezPin770MrHer,pedi226345,6
piezTij892RsMer,pedi226345,6
piezTec974RsInf,pedi015529,7
piezMdn355NgMob,pedi015529,5
piezCre224NaMer,pedi015529,1
piezMes484NaMob,pedi015529,5
piezHil739RjMer,pedi015529,4
piezAur997MrInf,pedi015529,5
piezTec974RsInf,pedi015529,9
piezPor131AzInf,pedi015529,7
piezPCs508MrInf,pedi015529,5
piezCab198NgInf,pedi015529,1
piezCab198NgInf,pedi015529,4
piezLác034MoAli,pedi015529,7
piezPor131AzInf,pedi015529,2
piezCim591VeHer,pedi015529,4
piezGaR740NgInf,pedi015529,7
piezPin071NgCos,pedi015529,9
piezDul237NaAli,pedi015529,10
piezHdc064BlCon,pedi015529,3
piezPre373AzAli,pedi015529,6
piezLla553MrHer,pedi015529,5
piezEnc982AzMer,pedi015529,1
piezLla553MrHer,pedi015529,2
piezTal276BlHer,pedi015529,10
piezTij892RsMer,pedi015529,4
piezPre373AzAli,pedi015529,8
piezLad786MrCon,pedi015529,7
piezAur997MrInf,pedi015529,5
piezCin152RjMer,pedi015529,9
piezHil739RjMer,pedi015529,7
piezLla553MrHer,pedi015529,2
piezEst491NgMob,pedi015529,8
piezCab198NgInf,pedi015529,3
piezAce580VeCos,pedi015529,1
piezNiv200MrHer,pedi015529,9
piezCam667NgMob,pedi015529,7
piezPor131AzInf,pedi015529,3
piezLij081RsHer,pedi015529,3
piezGaR740NgInf,pedi015529,7
piezEnc982AzMer,pedi015529,2
piezLad786MrCon,pedi015529,8
piezPes833NaAli,pedi015529,10
piezVer249RsAli,pedi015529,9
piezGaR740NgInf,pedi015529,1
piezBeb062AzAli,pedi015529,7
piezLdm025NgCon,pedi015529,5
piezPaf572NgAli,pedi015529,7
piezAur997MrInf,pedi015529,6
piezNiv200MrHer,pedi015529,1
piezCim591VeHer,pedi015529,10
piezCin811RsMer,pedi015529,8
piezImp826NgInf,pedi015529,4
piezAce580VeCos,pedi015529,5
piezBeb062AzAli,pedi015529,8
piezPre373AzAli,pedi015529,1
piezSil048NaMob,pedi015529,3
piezArm681MrMob,pedi015529,8
piezHil739RjMer,pedi015529,5
piezCla073AzCon,pedi015529,6
piezCim591VeHer,pedi015529,4
piezBeb062AzAli,pedi015529,1
piezCim591VeHer,pedi015529,9
piezCre224NaMer,pedi015529,6
piezHil739RjMer,pedi015529,4
piezSie879NgHer,pedi015529,9
piezSil048NaMob,pedi015529,10
piezPeg533AzMer,pedi015529,8
piezCha602AzCos,pedi015529,2
piezBot384MoMer,pedi015529,8
piezCre369RsCos,pedi015529,5
piezLám826AmMob,pedi015529,9
piezLad786MrCon,pedi015529,4
